ensembl_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSG00000179256,1399.7573401958025,1.9309588964190758,0.25872491136605485,5.127554612298573e-15,7.714150304399038e-14,SMCO3
ENSG00000180251,1016.7922357230331,2.2878706450022257,0.3600396865804706,1.0851255014290746e-11,1.2616378143103452e-10,SLC9A4
ENSG00000180801,6022.575134234905,1.5353956652018523,0.16246583683171334,2.434839519307678e-22,5.982286698765803e-21,ARSJ
ENSG00000180878,38.81880887551387,8.79068406493349,3.42079856878208,1.9264979679438712e-5,1.1216052666822085e-4,C11orf42
ENSG00000180881,6284.519235954129,1.6597287068332593,0.12020605047275522,1.6017427171316822e-44,1.1020679489556324e-42,CAPS2
ENSG00000180999,671.9251593527107,1.6882479042663814,0.3857120322048863,6.544428791798108e-7,4.6540366482773e-6,C1orf105
ENSG00000181013,877.762552042235,1.5735153366840127,0.3660447840642037,1.0070120361864473e-6,6.9902341915655085e-6,C17orf47
ENSG00000181458,4847.770957877504,2.8886379848448533,0.1898919396999946,1.6833447872663366e-53,1.5412687337369045e-51,TMEM45A
ENSG00000181908,229.61612182208654,1.6536664213559487,0.8259855311773749,0.0014745705941631162,0.006150721025054099,AP003774.4
ENSG00000182508,33.3323570889604,8.350422971667612,3.5447163599798928,7.515378440159964e-5,3.994409389306844e-4,LHFPL1
ENSG00000182795,1070.657326553148,3.282245204336196,0.48832719999970253,8.962708253831863e-13,1.134340746927554e-11,C1orf116
ENSG00000183111,7662.375800489984,1.5446349120047616,0.16061187575952113,4.883660270267874e-23,1.2460421730213946e-21,ARHGEF37
ENSG00000183128,1350.7332795506004,1.6836070274082353,0.31065877276485354,3.607287096193024e-9,3.298533342394032e-8,CALHM3
ENSG00000183230,825.1647500370947,2.473680273098152,0.5558613565992921,4.0553923836014253e-7,2.9581647472000523e-6,CTNNA3
ENSG00000183346,5181.441073803383,1.7844393501964828,0.1927168345911929,1.2890075737745845e-21,3.0788191091264006e-20,C10orf107
ENSG00000183625,796.1233476022833,1.5235847934093336,0.38080796696297264,3.5727835431329927e-6,2.3057176320303393e-5,CCR3
ENSG00000184115,33.50400043454666,8.36537822563024,3.540414588195564,7.226053937822836e-5,3.853493559834872e-4,RP13-1039J1.2
ENSG00000184271,800.5280151992079,1.7135481158274997,0.39568828890608376,8.201605013636962e-7,5.762594537858952e-6,POU6F1
ENSG00000184368,863.0697254682085,2.3369336453701406,0.4052361978922121,4.2421450038777344e-10,4.282215796478245e-9,MAP7D2
ENSG00000184384,3895.589623099043,2.008227650622175,0.16671814510687094,1.371477771243251e-34,6.34470881041335e-33,MAML2
ENSG00000184481,5143.094641289946,1.897256897525236,0.14558679732371096,5.246132771572764e-40,3.0690313164014444e-38,FOXO4
ENSG00000184500,22568.572600399002,1.7900330121024242,0.07374074440777469,1.8814092536947824e-131,8.066886335445714e-129,PROS1
ENSG00000184515,1291.9332828064446,1.5903642335650054,0.30638469589663136,1.3014649600432371e-08,1.122900773746262e-7,BEX5
ENSG00000185015,1773.448534432559,1.9026898782425312,0.21838560777882807,1.8443198419087153e-19,3.850620030977941e-18,CA13
ENSG00000185303,629.8742788574795,3.7309020366959658,0.43106232031558755,2.467929923694549e-19,5.0861634341838595e-18,SFTPA2
ENSG00000185745,2135.5946543560267,3.5186395115154645,0.33916805358505686,1.3806427334239357e-26,4.284379334903102e-25,IFIT1
ENSG00000186026,1776.799998366647,1.5745902547245567,0.24002011124383052,2.917931197988724e-12,3.567160743744282e-11,ZNF284
ENSG00000186081,1182.2405753565104,1.5509641125216207,0.26924231895915585,5.430276797279497e-10,5.399408990824374e-9,KRT5
